Price,Close,High,Low,Open,Volume,Daily_Return,Moving_Avg_5
2025-10-20 13:34:00+00:00,255.88999938964844,256.0299987792969,255.60009765625,255.6750030517578,75227.0,0.0008408969798550103,255.51836242675782
2025-10-20 13:35:00+00:00,256.6000061035156,256.6000061035156,255.66000366210935,255.8699951171875,84321.0,0.0027746559676451454,255.82616271972657
2025-10-20 13:36:00+00:00,256.2200012207031,256.82989501953125,256.19000244140625,256.6153869628906,89558.0,-0.0014809231246051269,255.96898193359374
2025-10-20 13:37:00+00:00,256.1300048828125,256.3900146484375,256.04998779296875,256.2300109863281,63806.0,-0.0003512463408862354,256.1030029296875
2025-10-20 13:38:00+00:00,256.0899963378906,256.422607421875,255.94000244140625,256.1499938964844,57621.0,-0.0001562040532508968,256.1860015869141
2025-10-20 13:39:00+00:00,255.7949981689453,256.1099853515625,255.6000061035156,256.1099853515625,42353.0,-0.001151931637954684,256.16700134277346
2025-10-20 13:40:00+00:00,256.1099853515625,256.1499938964844,255.77999877929688,255.9499969482422,48271.0,0.0012314047767625347,256.0689971923828
2025-10-20 13:41:00+00:00,256.4100036621094,256.4599914550781,256.0299987792969,256.1600036621094,44268.0,0.0011714432380878215,256.10699768066405
2025-10-20 13:42:00+00:00,256.5098876953125,256.6400146484375,256.3599853515625,256.44000244140625,57012.0,0.0003895481134765788,256.18297424316404
2025-10-20 13:43:00+00:00,256.364990234375,256.6300048828125,256.2699890136719,256.4700012207031,53851.0,-0.0005648806065113865,256.23797302246095
2025-10-20 13:44:00+00:00,256.1000061035156,256.489990234375,256.1000061035156,256.3900146484375,25911.0,-0.0010336205837510049,256.298974609375
2025-10-20 13:45:00+00:00,255.97000122070312,256.05810546875,255.8500061035156,256.0400085449219,0.0,-0.0005076332671384298,256.27097778320314
2025-10-20 13:46:00+00:00,256.2099914550781,256.2699890136719,255.9550018310547,255.9600982666016,582321.0,0.0009375717202426692,256.23097534179686
2025-10-20 13:47:00+00:00,256.5599975585937,256.5950012207031,256.19500732421875,256.25,35537.0,0.0013660907661243726,256.2409973144531
2025-10-20 13:48:00+00:00,256.3500061035156,256.58990478515625,256.3500061035156,256.54998779296875,18797.0,-0.0008184886852055095,256.2380004882813
2025-10-20 13:49:00+00:00,256.489990234375,256.77130126953125,256.3699951171875,256.3699951171875,34833.0,0.0005460664229626211,256.3159973144531
2025-10-20 13:50:00+00:00,255.4550018310547,256.5050048828125,255.4199981689453,256.4949951171875,91214.0,-0.004035199979440018,256.21299743652344
2025-10-20 13:51:00+00:00,255.41000366210935,255.75999450683597,255.3509979248047,255.4575042724609,41116.0,-0.00017614910110508308,256.05299987792966
2025-10-20 13:52:00+00:00,255.47000122070312,255.66949462890625,255.3580017089844,255.41000366210935,43849.0,0.00023490684676996665,255.83500061035156
2025-10-20 13:53:00+00:00,255.3000030517578,255.5198974609375,255.3000030517578,255.4900054931641,38787.0,-0.0006654329985243956,255.625
2025-10-20 13:54:00+00:00,255.02999877929688,255.33999633789065,254.8000030517578,255.33999633789065,60111.0,-0.0010575960408673035,255.33300170898437
2025-10-20 13:55:00+00:00,255.0399932861328,255.22999572753903,254.80999755859372,255.00999450683597,42594.0,3.9189534108752255e-05,255.25
2025-10-20 13:56:00+00:00,255.02999877929688,255.2100067138672,254.94000244140625,255.07000732421875,35621.0,-3.9187998349454745e-05,255.1739990234375
2025-10-20 13:57:00+00:00,255.09500122070312,255.1150054931641,254.8401031494141,255.0399932861328,23752.0,0.000254881550081798,255.0989990234375
2025-10-20 13:58:00+00:00,255.43499755859372,255.4497985839844,255.00999450683597,255.0399932861328,32530.0,0.0013328224240523046,255.1259979248047
2025-10-20 13:59:00+00:00,255.56500244140625,255.6199951171875,255.3600006103516,255.5200042724609,72749.0,0.0005089548576158176,255.23299865722657
2025-10-20 14:00:00+00:00,255.7400054931641,255.80999755859372,255.51499938964844,255.5800018310547,54768.0,0.0006847692371256819,255.3730010986328
2025-10-20 14:01:00+00:00,255.8000030517578,255.8498992919922,255.5,255.75999450683597,31736.0,0.0002346037276335089,255.527001953125
2025-10-20 14:02:00+00:00,256.0299987792969,256.0484924316406,255.7617034912109,255.82049560546875,36469.0,0.0008991232400124005,255.71400146484376
2025-10-20 14:03:00+00:00,256.2499084472656,256.3099975585937,255.88999938964844,256.0299987792969,29474.0,0.0008589214897365416,255.87698364257812
2025-10-20 14:04:00+00:00,256.06890869140625,256.3599853515625,256.06890869140625,256.2250061035156,32532.0,-0.0007063407630314433,255.97776489257814
2025-10-20 14:05:00+00:00,256.1099853515625,256.1549987792969,255.91000366210935,256.0,48144.0,0.0001604125247620658,256.0517608642578
2025-10-20 14:06:00+00:00,256.3999938964844,256.4700012207031,256.125,256.1499938964844,32638.0,0.001132359382722825,256.1717590332031
2025-10-20 14:07:00+00:00,256.6449890136719,256.6600036621094,256.35009765625,256.3800048828125,34782.0,0.0009555192005441526,256.2947570800781
2025-10-20 14:08:00+00:00,256.6499938964844,256.739990234375,256.6099853515625,256.6449890136719,41979.0,1.9501190464454865e-05,256.37477416992186
2025-10-20 14:09:00+00:00,256.70001220703125,256.75,256.4100952148437,256.5899963378906,29982.0,0.00019488919437504748,256.50099487304686
2025-10-20 14:10:00+00:00,256.4700012207031,256.6671142578125,256.4599914550781,256.6671142578125,26329.0,-0.0008960302897945693,256.572998046875
2025-10-20 14:11:00+00:00,256.3099975585937,256.4549865722656,256.2121887207031,256.4549865722656,26592.0,-0.0006238689177988643,256.55499877929685
2025-10-20 14:12:00+00:00,256.3099975585937,256.3273010253906,256.1600036621094,256.2799987792969,18548.0,0.0,256.4880004882813
2025-10-20 14:13:00+00:00,256.3500061035156,256.3500061035156,256.1499938964844,256.32000732421875,21402.0,0.0001560943595764197,256.4280029296875
2025-10-20 14:14:00+00:00,256.23760986328125,256.3699951171875,256.1000061035156,256.3699951171875,23658.0,-0.00043844836184236957,256.3355224609375
2025-10-20 14:15:00+00:00,256.44000244140625,256.4599914550781,256.2200012207031,256.2427978515625,23733.0,0.0007898628863771684,256.32952270507815
2025-10-20 14:16:00+00:00,256.6000061035156,256.69989013671875,256.3999938964844,256.4200134277344,18300.0,0.0006239418990254819,256.3875244140625
2025-10-20 14:17:00+00:00,255.9900054931641,256.6199951171875,255.92999267578125,256.6111145019531,28378.0,-0.0023772431638425795,256.3235260009766
2025-10-20 14:18:00+00:00,256.3099975585937,256.3399963378906,256.1000061035156,256.1000061035156,24724.0,0.001250017807582493,256.3155242919922
2025-10-20 14:19:00+00:00,256.1400146484375,256.3299865722656,256.0799865722656,256.30029296875,22983.0,-0.0006631926642554076,256.29600524902344
2025-10-20 14:20:00+00:00,255.94000244140625,256.20001220703125,255.92999267578125,256.1600036621094,24604.0,-0.0007808706004244215,256.1960052490234
2025-10-20 14:21:00+00:00,256.0299987792969,256.0599975585937,255.80999755859372,255.93499755859372,32974.0,0.00035163060495491116,256.0820037841797
2025-10-20 14:22:00+00:00,256.25,256.3699035644531,255.97999572753903,256.0299987792969,18518.0,0.0008592790757022684,256.1340026855469
2025-10-20 14:23:00+00:00,256.0400085449219,256.25,255.9709930419922,256.239990234375,30285.0,-0.0008194788490853977,256.0800048828125
2025-10-20 14:24:00+00:00,256.239013671875,256.239013671875,255.97999572753903,256.0400085449219,20475.0,0.0007772423071068513,256.0998046875
2025-10-20 14:25:00+00:00,256.635009765625,256.6600036621094,256.1499938964844,256.2344970703125,29513.0,0.0015454168671484858,256.2388061523437
2025-10-20 14:26:00+00:00,256.73291015625,256.8699951171875,256.6300048828125,256.6400146484375,47316.0,0.00038147714419167755,256.3793884277344
2025-10-20 14:27:00+00:00,256.6600036621094,256.7250061035156,256.5520935058594,256.5849914550781,21828.0,-0.0002839779835637213,256.4613891601563
2025-10-20 14:28:00+00:00,256.4599914550781,256.7250061035156,256.4100036621094,256.67999267578125,17935.0,-0.0007792885692254892,256.5453857421875
2025-10-20 14:29:00+00:00,256.5950012207031,256.6300048828125,256.4599914550781,256.510009765625,43107.0,0.0005264359749019842,256.6165832519531
2025-10-20 14:30:00+00:00,256.4649963378906,256.5950012207031,256.4649963378906,256.5950012207031,18125.0,-0.000506653996352302,256.58258056640625
2025-10-20 14:31:00+00:00,256.54998779296875,256.5599975585937,256.4100036621094,256.4700012207031,18758.0,0.00033139592650743843,256.54599609375
2025-10-20 14:32:00+00:00,256.7189025878906,256.7699890136719,256.510009765625,256.5400085449219,17960.0,0.0006584088986907322,256.5577758789062
2025-10-20 14:33:00+00:00,256.5899963378906,256.79998779296875,256.5899963378906,256.739990234375,23581.0,-0.0005021299510886701,256.5837768554687
2025-10-20 14:34:00+00:00,256.4200134277344,256.6199951171875,256.4200134277344,256.6199951171875,15176.0,-0.0006624689683241147,256.548779296875
2025-10-20 14:35:00+00:00,256.489990234375,256.58990478515625,256.3349914550781,256.3999938964844,19022.0,0.00027289916143913295,256.55377807617185
2025-10-20 14:36:00+00:00,256.3099975585937,256.5,256.2799987792969,256.4826965332031,23518.0,-0.0007017532170234819,256.50578002929683
2025-10-20 14:37:00+00:00,256.489990234375,256.489990234375,256.2200012207031,256.3399963378906,20556.0,0.000702246020427566,256.4599975585937
2025-10-20 14:38:00+00:00,256.5,256.572509765625,256.4447021484375,256.4700012207031,17561.0,3.90259503533219e-05,256.44199829101564
2025-10-20 14:39:00+00:00,256.510009765625,256.5899963378906,256.3424987792969,256.539794921875,21459.0,3.9024427388012484e-05,256.4599975585937
2025-10-20 14:40:00+00:00,256.75,256.8599853515625,256.57000732421875,256.6000061035156,23960.0,0.0009355979308343088,256.5119995117187
2025-10-20 14:41:00+00:00,256.7799987792969,256.7850036621094,256.6400146484375,256.7300109863281,12075.0,0.00011684042569370945,256.6059997558594
2025-10-20 14:42:00+00:00,256.29998779296875,256.80499267578125,256.2900085449219,256.7799987792969,72276.0,-0.0018693472568348524,256.5679992675781
2025-10-20 14:43:00+00:00,256.3900146484375,256.42999267578125,256.0599975585937,256.2900085449219,47700.0,0.0003512557930414051,256.54600219726564
2025-10-20 14:44:00+00:00,256.2099914550781,256.4200134277344,256.1499938964844,256.3999938964844,23904.0,-0.000702145883513583,256.4859985351562
2025-10-20 14:45:00+00:00,256.3999938964844,256.4200134277344,256.2300109863281,256.2300109863281,16966.0,0.0007415887269937027,256.41599731445314
2025-10-20 14:46:00+00:00,256.6050109863281,256.6400146484375,256.3599853515625,256.3599853515625,61156.0,0.0007995986533702037,256.38099975585936
2025-10-20 14:47:00+00:00,256.7749938964844,256.875,256.5799865722656,256.5899963378906,24495.0,0.0006624302054853981,256.4760009765625
2025-10-20 14:48:00+00:00,256.7430114746094,256.8171081542969,256.6650085449219,256.79998779296875,17082.0,-0.00012455426982849183,256.5466003417969
2025-10-20 14:49:00+00:00,256.7200012207031,256.8299865722656,256.6099853515625,256.760009765625,16083.0,-8.962368157205969e-05,256.6486022949219
2025-10-20 14:50:00+00:00,256.6300048828125,256.7300109863281,256.6099853515625,256.69000244140625,17411.0,-0.0003505622369223138,256.6946044921875
2025-10-20 14:51:00+00:00,256.6700134277344,256.760009765625,256.54998779296875,256.69000244140625,34077.0,0.000155899716169694,256.7076049804688
2025-10-20 14:52:00+00:00,256.7250061035156,256.75,256.6700134277344,256.6700134277344,22854.0,0.00021425438463507085,256.697607421875
2025-10-20 14:53:00+00:00,256.67999267578125,256.7850036621094,256.6700134277344,256.7359924316406,14881.0,-0.00017533713765394143,256.68500366210935
2025-10-20 14:54:00+00:00,256.69000244140625,256.760009765625,256.6499938964844,256.6700134277344,18557.0,3.899706214216536e-05,256.67900390625
2025-10-20 14:55:00+00:00,256.67498779296875,256.7598876953125,256.6471862792969,256.6700134277344,12486.0,-5.8493312145802e-05,256.68800048828126
2025-10-20 14:56:00+00:00,256.5599975585937,256.69000244140625,256.5599975585937,256.6700134277344,29868.0,-0.00044799937603501316,256.66599731445314
2025-10-20 14:57:00+00:00,256.5599975585937,256.6300048828125,256.54998779296875,256.5718078613281,17285.0,0.0,256.63299560546875
2025-10-20 14:58:00+00:00,256.6849975585937,256.70001220703125,256.57000732421875,256.57000732421875,14253.0,0.0004872154708039922,256.6339965820313
2025-10-20 14:59:00+00:00,256.7099914550781,256.7300109863281,256.6700134277344,256.70001220703125,14434.0,9.737186326486125e-05,256.63799438476565
2025-10-20 15:00:00+00:00,256.6640014648437,256.8500061035156,256.6400146484375,256.8500061035156,14165.0,-0.00017915153973457887,256.6357971191406
2025-10-20 15:01:00+00:00,256.7099914550781,256.739990234375,256.5950012207031,256.6400146484375,12919.0,0.00017918364075963922,256.66579589843747
2025-10-20 15:02:00+00:00,256.9599914550781,257.04998779296875,256.7300109863281,256.7300109863281,76890.0,0.0009738615882575186,256.74579467773435
2025-10-20 15:03:00+00:00,256.7200012207031,256.99200439453125,256.70001220703125,256.9599914550781,17299.0,-0.0009339595359417752,256.75279541015624
2025-10-20 15:04:00+00:00,256.7650146484375,256.7650146484375,256.610107421875,256.7099914550781,12077.0,0.0001753405559377086,256.7638000488281
2025-10-20 15:05:00+00:00,256.6700134277344,256.739990234375,256.6099853515625,256.69000244140625,13614.0,-0.0003699928544906861,256.76500244140624
2025-10-20 15:06:00+00:00,256.69110107421875,256.7900085449219,256.67999267578125,256.67999267578125,14398.0,8.215859033455786e-05,256.7612243652344
2025-10-20 15:07:00+00:00,256.5599975585937,256.7200012207031,256.4599914550781,256.7200012207031,30438.0,-0.0005107442956783226,256.6812255859375
2025-10-20 15:08:00+00:00,256.4100036621094,256.5799865722656,256.3999938964844,256.57000732421875,18941.0,-0.0005846347751466974,256.6192260742188
2025-10-20 15:09:00+00:00,256.3099975585937,256.42999267578125,256.2900085449219,256.42999267578125,8643.0,-0.0003900241881649169,256.52822265625
2025-10-20 15:10:00+00:00,256.2300109863281,256.2799987792969,256.1700134277344,256.2799987792969,26440.0,-0.0003120696540418466,256.4402221679687
2025-10-20 15:11:00+00:00,256.19000244140625,256.3099975585937,256.19000244140625,256.2099914550781,10316.0,-0.00015614308709532843,256.3400024414062
2025-10-20 15:12:00+00:00,256.3699951171875,256.3900146484375,256.04998779296875,256.2099914550781,71425.0,0.0007025749407314485,256.302001953125
2025-10-20 15:13:00+00:00,256.14599609375,256.45001220703125,256.1449890136719,256.3800048828125,21855.0,-0.0008737333841860595,256.24920043945315
2025-10-20 15:14:00+00:00,256.0,256.1300048828125,255.9900054931641,256.1199951171875,109422.0,-0.0005699721876447628,256.18720092773435
2025-10-20 15:15:00+00:00,256.0599975585937,256.1700134277344,255.97999572753903,255.97999572753903,26653.0,0.0002343654632566139,256.1531982421875
2025-10-20 15:16:00+00:00,256.2300109863281,256.2799987792969,256.0299987792969,256.0299987792969,14361.0,0.0006639593429487167,256.16119995117185
2025-10-20 15:17:00+00:00,256.3299865722656,256.3299865722656,256.216796875,256.28009033203125,16333.0,0.0003901790643205949,256.1531982421875
2025-10-20 15:18:00+00:00,256.6050109863281,256.6300048828125,256.3500061035156,256.3800048828125,26783.0,0.0010729310984649576,256.2450012207031
2025-10-20 15:19:00+00:00,256.5299987792969,256.5899963378906,256.4849853515625,256.5899963378906,19183.0,-0.00029232557362357525,256.3510009765625
2025-10-20 15:20:00+00:00,256.5299987792969,256.5350036621094,256.4100036621094,256.510009765625,23861.0,0.0,256.44500122070315
2025-10-20 15:21:00+00:00,256.6300048828125,256.6849975585937,256.5299987792969,256.56500244140625,13291.0,0.00038984174946987693,256.525
2025-10-20 15:22:00+00:00,256.6099853515625,256.6400146484375,256.6099853515625,256.61480712890625,11891.0,-7.800931640533637e-05,256.58099975585935
2025-10-20 15:23:00+00:00,256.67999267578125,256.70001220703125,256.6300048828125,256.6300048828125,15015.0,0.0002728160563310045,256.59599609375
2025-10-20 15:24:00+00:00,256.80499267578125,256.82501220703125,256.7099914550781,256.7250061035156,12567.0,0.0004869877028470526,256.6509948730469
2025-10-20 15:25:00+00:00,256.8500061035156,256.88800048828125,256.7699890136719,256.79998779296875,13739.0,0.00017528252572263092,256.7149963378906
2025-10-20 15:26:00+00:00,256.8299865722656,256.9271850585937,256.79998779296875,256.8353881835937,24785.0,-7.794249863457559e-05,256.75499267578124
2025-10-20 15:27:00+00:00,256.8949890136719,256.9100036621094,256.70001220703125,256.7900085449219,10294.0,0.00025309521786676115,256.81199340820314
2025-10-20 15:28:00+00:00,256.8500061035156,256.8900146484375,256.7099914550781,256.8900146484375,13955.0,-0.00017510232616435584,256.84599609375
2025-10-20 15:29:00+00:00,256.8699951171875,256.9100036621094,256.8299865722656,256.8399963378906,8615.0,7.782368385012006e-05,256.85899658203124
2025-10-20 15:30:00+00:00,256.9599914550781,256.989990234375,256.8349914550781,256.8900146484375,12107.0,0.00035035753338785725,256.88099365234376
2025-10-20 15:31:00+00:00,256.8599853515625,256.989990234375,256.8200988769531,256.9549865722656,15444.0,-0.0003891893946187386,256.8869934082031
2025-10-20 15:32:00+00:00,256.9150085449219,256.9200134277344,256.8299865722656,256.8699951171875,16572.0,0.00021421473369653832,256.8909973144531
2025-10-20 15:33:00+00:00,256.8949890136719,256.9849853515625,256.8599853515625,256.9049987792969,14738.0,-7.792277828910787e-05,256.8999938964844
2025-10-20 15:34:00+00:00,256.92999267578125,256.9800109863281,256.9049987792969,256.9100036621094,8754.0,0.0001362566947831212,256.9119934082031
2025-10-20 15:35:00+00:00,257.010009765625,257.0199890136719,256.8099975585937,256.9360046386719,25210.0,0.00031143537977174063,256.9219970703125
2025-10-20 15:36:00+00:00,257.07501220703125,257.1000061035156,256.9150085449219,257.0,32826.0,0.0002529179367976031,256.9650024414062
2025-10-20 15:37:00+00:00,257.06689453125,257.1698913574219,256.989990234375,257.0599975585937,27911.0,-3.157707048828673e-05,256.99537963867186
2025-10-20 15:38:00+00:00,257.04998779296875,257.15008544921875,257.04998779296875,257.0799865722656,25119.0,-6.576785514167405e-05,257.02637939453126
2025-10-20 15:39:00+00:00,257.2099914550781,257.2699890136719,257.04998779296875,257.04998779296875,56441.0,0.0006224612709893051,257.08237915039064
2025-10-20 15:40:00+00:00,257.4349975585937,257.4700012207031,257.2099914550781,257.239990234375,49612.0,0.0008747953461787361,257.1673767089843
2025-10-20 15:41:00+00:00,257.69000244140625,257.7120056152344,257.4200134277344,257.44549560546875,72445.0,0.000990560278248509,257.2903747558594
